0.524285,0.605808,0.992421,0.075483,8.015100
0.089337,0.542885,0.767370,0.787130,9.625740
0.186029,0.020489,0.840876,0.392169,7.318312
0.818413,0.163011,0.948375,0.053168,7.202233
0.442525,0.934050,0.049994,0.884348,8.998001
0.023169,0.475839,0.757783,0.180257,6.969228
0.791142,0.705579,0.924384,0.852035,11.383590
0.740577,0.687756,0.888818,0.070850,8.065942
0.966916,0.645491,0.843618,0.956343,11.614124
0.248555,0.074825,0.313772,0.829837,7.658869
0.849670,0.803047,0.557464,0.620888,9.611708
0.483709,0.604680,0.112026,0.966807,8.896378
0.476902,0.646825,0.955406,0.530711,9.759614
0.935026,0.295275,0.683282,0.562899,8.827017
0.441467,0.366425,0.874661,0.056958,7.026135
0.148916,0.752166,0.888705,0.873034,10.811500
0.137825,0.279557,0.127502,0.230987,5.003393
0.659206,0.300850,0.844057,0.295586,7.975421
0.625793,0.093405,0.230200,0.961567,8.349472
0.152605,0.324586,0.792193,0.128432,6.692086
0.486806,0.183246,0.666127,0.491338,7.817030
0.064381,0.670398,0.478978,0.916757,9.509141
0.864507,0.716418,0.901618,0.110997,8.446185
0.263992,0.954017,0.956713,0.084766,8.381230
0.957345,0.228796,0.946446,0.140111,7.814720
0.948159,0.881456,0.869143,0.105111,8.738944
0.209416,0.050964,0.907548,0.736048,8.978178
0.969066,0.256865,0.349197,0.032521,5.660471
0.847563,0.830230,0.667647,0.929683,11.229695
0.863710,0.941701,0.780448,0.639565,10.646715
0.699396,0.792802,0.326135,0.032785,6.394543
0.860423,0.702681,0.356780,0.324325,7.633426
0.053518,0.773186,0.078848,0.308912,6.072085
0.615448,0.005835,0.150318,0.394698,5.656866
0.277335,0.049667,0.836735,0.328456,7.200700
0.133389,0.928364,0.106761,0.552261,7.519443
0.806618,0.252522,0.500969,0.215313,6.675824
0.361547,0.248806,0.442416,0.392826,6.757712
0.143201,0.596692,0.095790,0.139766,5.183019
0.463524,0.404541,0.071887,0.249512,5.486315
0.517604,0.385105,0.987938,0.066539,7.517783
0.616297,0.033764,0.256883,0.375524,5.956568
0.049270,0.441276,0.247282,0.958932,8.509397
0.044286,0.705166,0.156169,0.339680,6.281846
0.640833,0.885912,0.897462,0.467835,9.976385
0.020429,0.827605,0.090890,0.918967,8.624176
0.424268,0.349597,0.369867,0.287671,6.383747
0.852236,0.126452,0.127154,0.973230,8.379522
0.704680,0.922656,0.386637,0.756742,9.736871
0.586671,0.671241,0.252738,0.049084,5.883701
0.328475,0.978884,0.336603,0.748678,9.290762
0.940710,0.870080,0.774967,0.641536,10.571914
0.601027,0.751507,0.201972,0.615095,8.170337
0.370322,0.778746,0.858637,0.442885,9.275263
0.940820,0.749301,0.924147,0.903014,11.823917
0.822279,0.142217,0.100969,0.870177,7.890329
0.082374,0.175123,0.025621,0.795802,6.692692
0.108010,0.962326,0.112101,0.031575,5.495264
0.881568,0.652436,0.471440,0.501012,8.604806
0.321487,0.066994,0.811652,0.790653,9.053042
0.977514,0.938845,0.560602,0.097493,7.926982
0.723960,0.136798,0.412193,0.156780,5.861254
0.953099,0.158288,0.901867,0.832151,10.303882
0.363374,0.024243,0.371067,0.077079,4.833375
0.485921,0.008111,0.883004,0.459123,7.987646
0.076207,0.844647,0.339095,0.690739,8.545743
0.163616,0.710929,0.807730,0.755400,10.030263
0.649867,0.846017,0.981649,0.209287,9.123996
0.037803,0.198620,0.205992,0.149810,4.652260
0.873809,0.326596,0.069445,0.300163,5.935988
0.970013,0.846538,0.621189,0.536557,9.672884
0.841776,0.356062,0.201608,0.281249,6.283720
0.482338,0.893066,0.358190,0.171928,7.030752
0.843083,0.613281,0.317828,0.944151,9.799731
0.243573,0.496998,0.539436,0.602625,8.266376
0.643587,0.475418,0.738480,0.356838,8.237216
0.258262,0.924690,0.139158,0.805473,8.747007
0.369318,0.171208,0.133583,0.302701,5.323289
0.190223,0.521463,0.737237,0.507104,8.473278
0.836248,0.050718,0.907621,0.032679,6.791263
0.169342,0.009878,0.685630,0.600548,7.648183
0.031166,0.158264,0.346780,0.888202,7.940839
0.278818,0.689099,0.431858,0.257625,6.983092
0.894340,0.476720,0.076207,0.095430,5.458124
0.978522,0.750628,0.114610,0.565138,8.084162
0.883756,0.992992,0.686477,0.027383,8.038704
0.581520,0.376410,0.572600,0.790580,9.214458
0.812733,0.066756,0.279435,0.483782,6.719680
0.196405,0.021656,0.557451,0.537998,7.064061
0.735980,0.741732,0.213230,0.258083,6.891466
0.585780,0.935706,0.267794,0.662325,8.909874
0.421370,0.924114,0.700266,0.158242,8.003364
0.658478,0.740764,0.480216,0.713134,9.433190
0.200968,0.471876,0.230881,0.135090,5.377722
0.318442,0.739939,0.419444,0.932178,9.785363
0.874393,0.228710,0.220592,0.384901,6.533196
0.934821,0.382533,0.864285,0.617611,9.763186
0.635586,0.625312,0.294411,0.680018,8.489515
0.491042,0.005891,0.098174,0.085216,4.138210
0.031225,0.564387,0.889169,0.545844,9.010883
0.706049,0.783960,0.440243,0.724825,9.494000
0.781569,0.223920,0.912226,0.687624,9.716582
0.152570,0.227200,0.824872,0.196162,6.866235
0.444438,0.030940,0.449162,0.542731,7.024726
0.327179,0.460904,0.517466,0.366908,7.269019
0.243175,0.690932,0.672309,0.603372,9.055456
0.225853,0.795643,0.285711,0.106396,6.099859
0.831993,0.866619,0.048525,0.315364,6.972260
0.090159,0.795249,0.646600,0.030865,6.743917
0.679925,0.074343,0.752436,0.289180,7.242640
0.472749,0.669625,0.245645,0.192018,6.317006
0.033701,0.016340,0.168565,0.895500,7.154074
0.498727,0.030758,0.245845,0.737918,7.249451
0.326889,0.416893,0.618143,0.540178,8.175816
0.730104,0.725392,0.898199,0.236512,8.821532
0.478452,0.567167,0.776718,0.669948,9.622730
0.059240,0.045697,0.852779,0.870836,9.192315
0.276446,0.380583,0.449393,0.934220,9.122669
0.999999,0.787324,0.924397,0.335359,9.689276
0.129779,0.729383,0.434164,0.047674,6.081734
0.464592,0.612692,0.198324,0.184815,6.024209
0.507161,0.777951,0.725571,0.308774,8.474874
0.992116,0.650654,0.045879,0.583354,7.764477
0.520977,0.743663,0.743112,0.393229,8.810556
0.893976,0.331167,0.660840,0.135106,7.079257
0.516125,0.000273,0.088728,0.527195,5.891634
0.698535,0.759041,0.194699,0.859951,9.240519
0.021962,0.163075,0.982322,0.701526,9.101185
0.316547,0.874334,0.973854,0.782845,11.118157
0.147387,0.788242,0.840130,0.494875,9.223758
0.808912,0.199696,0.297550,0.561370,7.346430
0.386050,0.614440,0.002096,0.721086,7.505559
0.495417,0.451887,0.810495,0.492061,8.798922
0.027765,0.571941,0.891479,0.075341,7.147448
0.202734,0.894346,0.235144,0.848259,9.089891
0.652873,0.378760,0.906084,0.422130,8.817162
0.660900,0.763636,0.701875,0.070022,7.573884
0.139260,0.449218,0.616346,0.611896,8.334316
0.012340,0.108201,0.550582,0.088660,5.235130
0.617843,0.838030,0.242954,0.847317,9.412032
0.109770,0.032454,0.520886,0.689085,7.493676
0.927131,0.679819,0.121544,0.596708,8.038233
0.576048,0.754828,0.344557,0.451221,7.924261
0.784174,0.767049,0.421477,0.174500,7.280703
0.133032,0.698534,0.850833,0.083995,7.418580
0.682388,0.603495,0.466871,0.532309,8.419224
0.390114,0.466327,0.627390,0.689847,8.964328
0.095706,0.743679,0.543330,0.130334,6.734389
0.616477,0.201546,0.443318,0.068753,5.624535
0.903003,0.283904,0.367176,0.763452,8.626148
0.033849,0.153231,0.783114,0.079505,6.007674
0.059151,0.543319,0.522203,0.610786,8.155545
0.549072,0.678702,0.889127,0.098484,7.967794
0.533942,0.807753,0.677840,0.033110,7.315407
0.838146,0.647798,0.004599,0.377450,6.657341
0.393328,0.848181,0.942850,0.262183,8.966975
0.678463,0.387671,0.689121,0.326072,7.825456
0.292961,0.816688,0.689869,0.048521,7.190029
0.757429,0.893900,0.841221,0.894636,11.647434
0.521986,0.359972,0.031844,0.270339,5.418819
0.313421,0.694618,0.082889,0.489048,6.907513
0.927552,0.269780,0.241149,0.327099,6.498953
0.495242,0.547499,0.434433,0.578388,8.207094
0.555618,0.482759,0.776076,0.177658,7.559998
0.020976,0.402205,0.569854,0.861184,8.979681
0.407497,0.633946,0.365079,0.889495,9.328608
0.073905,0.224142,0.824595,0.580581,8.318297
0.819321,0.142904,0.543610,0.035117,5.876430
0.036195,0.479288,0.509538,0.050677,5.726091
0.020993,0.652431,0.228169,0.894962,8.590213
0.532578,0.830600,0.063747,0.355735,6.807959
0.032029,0.498958,0.918097,0.093903,7.159851
0.082825,0.118953,0.289413,0.630384,6.710504
0.016303,0.737982,0.633086,0.925041,10.091690
0.837415,0.372576,0.225353,0.254834,6.277962
0.132777,0.478179,0.921364,0.515859,8.916663
0.115828,0.567442,0.224258,0.693473,7.697375
0.287659,0.815764,0.406792,0.558106,8.371985
0.804764,0.747190,0.729670,0.085070,7.828433
0.062630,0.060260,0.536341,0.782122,7.920663
0.827327,0.267456,0.850308,0.947454,10.702977
0.692849,0.748670,0.485575,0.899886,10.246456
0.888086,0.340040,0.485238,0.409938,7.663632
0.739390,0.650182,0.218655,0.208937,6.531466
0.787369,0.156352,0.772698,0.278021,7.530252
0.938851,0.106938,0.566516,0.505962,7.876120
0.642836,0.828431,0.668865,0.927722,11.017180
0.884416,0.646896,0.184905,0.660303,8.374132
0.656031,0.861698,0.461518,0.530510,8.886021
0.473070,0.537661,0.966582,0.133228,7.981050
0.856254,0.743335,0.547704,0.640030,9.546157
0.345165,0.889705,0.531850,0.932427,10.449834
0.141945,0.558268,0.193780,0.645537,7.421972
0.746990,0.193129,0.402220,0.467635,7.210449
0.280266,0.514442,0.329303,0.789287,8.454204
0.845315,0.181477,0.600969,0.179840,6.730533
0.339744,0.809654,0.677777,0.212641,7.842947
0.921142,0.659731,0.287785,0.708546,8.938142
0.527516,0.347198,0.489172,0.915061,9.349669
0.974421,0.111386,0.156546,0.888178,8.219541
0.992101,0.085143,0.049631,0.685904,7.054895
0.258082,0.491061,0.829018,0.760235,9.768199
0.185013,0.198741,0.768002,0.985840,9.829862
0.226797,0.521697,0.982673,0.793928,10.393924
0.805561,0.421950,0.467269,0.327169,7.359944
0.987723,0.795073,0.895952,0.251540,9.271882
0.327327,0.081288,0.894139,0.156548,6.798514
0.389059,0.814013,0.327366,0.487328,7.948494
0.462133,0.853248,0.900982,0.575979,10.175494
0.959097,0.062134,0.532944,0.593946,8.057983
0.657513,0.086632,0.737953,0.310592,7.287006
0.828790,0.742081,0.592869,0.034194,7.228336
0.804180,0.796881,0.996764,0.657838,11.019585
0.208704,0.968352,0.932202,0.694759,10.721051
0.947346,0.870547,0.636002,0.561846,9.843830
0.926820,0.876280,0.815595,0.692736,10.897111
0.268601,0.589611,0.354071,0.532981,7.641963
0.822368,0.014773,0.337654,0.535870,7.008356
0.408053,0.426447,0.133760,0.596875,7.049728
0.879701,0.485764,0.552300,0.116334,6.973466
0.916925,0.586239,0.808822,0.102053,7.924082
0.408902,0.538846,0.634656,0.707984,9.222497
0.126888,0.219987,0.786133,0.049374,6.122759
0.935160,0.472649,0.806313,0.787155,10.448020
0.470956,0.865606,0.338865,0.456466,8.044630
0.898019,0.729021,0.516833,0.092886,7.278103
0.508431,0.424982,0.824036,0.095976,7.214404
0.826180,0.626004,0.333192,0.332946,7.409549
0.533706,0.912203,0.088567,0.166675,6.290512
0.090014,0.026862,0.089159,0.363297,4.864406
0.701823,0.886496,0.043651,0.304385,6.823309
0.776865,0.592169,0.543073,0.490279,8.551538
0.076194,0.365869,0.400027,0.417512,6.678063
0.704544,0.642699,0.998013,0.971476,11.869885
0.474360,0.857726,0.006612,0.271842,6.297014
0.838782,0.719709,0.298237,0.553841,8.388273
0.934682,0.636866,0.223444,0.491009,7.842784
0.747482,0.924430,0.992399,0.815319,11.834814
0.555434,0.541429,0.592591,0.338454,7.769880
0.754791,0.936446,0.994934,0.814525,11.870584
0.788721,0.129737,0.367413,0.627883,7.661964
0.551681,0.836860,0.733755,0.583915,9.762325
0.649611,0.274943,0.990638,0.985919,11.115085
0.521933,0.304660,0.688342,0.329359,7.513713
0.909682,0.034461,0.475115,0.051596,5.610336
0.304818,0.950504,0.800108,0.065976,7.870054
0.293745,0.190346,0.384506,0.092586,5.198298
0.634851,0.169969,0.399560,0.679777,7.892575
0.824140,0.261459,0.887512,0.097986,7.401537
0.066145,0.050229,0.124051,0.536129,5.683276
0.775123,0.819042,0.336051,0.384229,7.958275
0.211589,0.991249,0.144100,0.486243,7.571357
0.514528,0.967292,0.459843,0.409929,8.468356
0.013238,0.616266,0.455444,0.080664,5.934758
0.122078,0.921495,0.437509,0.054495,6.495574
0.762500,0.487025,0.209425,0.341241,6.729788
0.635594,0.640910,0.879888,0.629997,10.077064
0.024793,0.422885,0.842196,0.685012,9.137197
0.560641,0.425362,0.069921,0.335257,5.962155
0.852341,0.042243,0.344326,0.951583,8.776138
0.462794,0.889199,0.817411,0.743729,10.668338
0.269140,0.567064,0.904398,0.299458,8.314291
0.094892,0.636533,0.701359,0.212022,7.320124
0.313625,0.510399,0.517311,0.955884,9.709893
0.949886,0.419002,0.288143,0.834732,8.991248
0.132085,0.408159,0.199557,0.000934,4.550809
0.765840,0.263326,0.152076,0.328229,6.061637
0.690497,0.454239,0.010932,0.223290,5.524932
0.540375,0.395016,0.357207,0.261923,6.449722
0.160138,0.429729,0.093967,0.158274,4.934591
0.920916,0.247943,0.111103,0.983956,8.685935
0.178966,0.885169,0.912770,0.710744,10.530592
0.598862,0.391622,0.238500,0.404836,6.716951
0.967293,0.352805,0.925386,0.374735,8.948004
0.270716,0.827731,0.539568,0.224756,7.443908
0.048697,0.833999,0.091774,0.714407,7.849645
0.054475,0.694909,0.256445,0.335094,6.554002
0.674495,0.663840,0.981147,0.117123,8.414109
0.594251,0.634178,0.581044,0.034819,6.745014
0.295936,0.619047,0.717980,0.592512,9.058018
0.398649,0.814570,0.353797,0.690599,8.851576
0.841939,0.851761,0.797386,0.708772,10.772710
0.883112,0.316195,0.467378,0.726499,8.823632
0.613135,0.548613,0.891525,0.792843,10.556308
0.729386,0.347680,0.487805,0.985132,9.828693
0.010113,0.632542,0.133971,0.793833,7.852442
0.164198,0.102623,0.252285,0.343133,5.498830
0.475719,0.745165,0.200331,0.344263,6.944093
0.803703,0.887607,0.287904,0.272076,7.530934
0.580487,0.410856,0.277655,0.241622,6.201653
0.633741,0.954529,0.929446,0.981342,12.256504
0.421594,0.926562,0.192896,0.852013,9.261457
0.482666,0.863345,0.582352,0.253083,7.968744
0.880635,0.274626,0.389351,0.159140,6.234499
0.496232,0.965632,0.472826,0.210040,7.686130
0.507967,0.672188,0.238599,0.154757,6.187166
0.752191,0.554126,0.266052,0.335482,7.000531
0.271154,0.358576,0.675474,0.059025,6.250827
0.995848,0.222457,0.047795,0.593381,6.957670
0.482363,0.325977,0.271020,0.655977,7.571288
0.775647,0.268369,0.308739,0.013759,5.293637
0.952280,0.240979,0.517820,0.655905,8.611319
0.853992,0.030093,0.999246,0.259892,7.951483
0.770700,0.236806,0.992645,0.446971,9.010130
0.296752,0.015023,0.595286,0.007064,5.140909
0.916334,0.356687,0.257052,0.154487,6.018815
0.164651,0.403310,0.562261,0.045287,5.839202
0.827194,0.271067,0.346433,0.270725,6.491530
0.886436,0.398832,0.269206,0.328883,6.807249
0.639833,0.925072,0.534531,0.486579,9.039889
0.819987,0.948991,0.138123,0.300616,7.334798
0.909253,0.703093,0.227390,0.953164,9.810262
0.944493,0.025534,0.643851,0.673511,8.621157
0.507220,0.937059,0.264686,0.434230,7.912314
0.812366,0.558302,0.221289,0.216788,6.459990
0.470323,0.974606,0.197229,0.688002,8.763231
0.335811,0.813736,0.827682,0.303970,8.662207
0.919359,0.302357,0.520424,0.497640,8.075904
0.643619,0.236887,0.048403,0.707993,7.094575
0.567960,0.249492,0.497689,0.311032,6.804140
0.528251,0.649440,0.631602,0.581311,9.047179
0.602974,0.155624,0.943524,0.433347,8.478181
0.831352,0.502852,0.852138,0.154356,8.010895
0.740950,0.966836,0.126588,0.977859,9.965822
0.118667,0.341971,0.654697,0.384516,7.304763
0.587929,0.785217,0.569676,0.220967,7.751257
0.954584,0.639984,0.005227,0.938761,9.005277
0.298509,0.047070,0.831358,0.176576,6.593026
0.549436,0.915182,0.170754,0.054267,6.109129
0.699686,0.770570,0.986335,0.901014,11.803888
0.238533,0.808926,0.712859,0.540138,9.155511
0.755357,0.752956,0.397876,0.315132,7.715424
0.475574,0.837059,0.948500,0.981219,11.920065
0.407566,0.792038,0.616566,0.043664,7.015995
0.481959,0.058403,0.375088,0.772351,7.813432
0.182356,0.627860,0.478741,0.817680,9.145020
0.954767,0.820396,0.962313,0.650705,11.085315
0.932205,0.748092,0.652694,0.818321,10.659756
0.639911,0.831638,0.313166,0.017676,6.313386
0.053485,0.121097,0.047937,0.017267,3.508556
0.293021,0.847349,0.940636,0.953406,11.623250
0.326982,0.433115,0.379066,0.556409,7.556048
0.346056,0.979198,0.967169,0.850435,11.607701
0.970003,0.120096,0.676736,0.576873,8.547896
0.588849,0.197650,0.220424,0.682166,7.374083
0.012162,0.416515,0.866237,0.641102,9.008312
0.853305,0.330005,0.010249,0.456014,6.368119
0.365667,0.052621,0.559610,0.836966,8.497605
0.183578,0.916238,0.729160,0.604164,9.620189
0.458022,0.825820,0.997276,0.064260,8.358530
0.630996,0.077851,0.562556,0.309229,6.711281
0.852848,0.594417,0.937217,0.792379,11.022847
0.390833,0.750482,0.541358,0.552432,8.725600
0.109880,0.912179,0.719243,0.180063,7.812222
0.443185,0.828316,0.569623,0.114727,7.267594
0.332730,0.062882,0.030572,0.575986,5.854152
0.515502,0.521656,0.929218,0.109540,7.784626
0.807883,0.247228,0.866491,0.906344,10.527192
0.412166,0.219564,0.802807,0.646796,8.846899
0.200143,0.838899,0.104258,0.563611,7.445159
0.525175,0.709901,0.902509,0.925493,11.354476
0.062908,0.978892,0.131063,0.625726,7.916787
0.874705,0.067862,0.098835,0.257993,5.338906
0.054876,0.130995,0.677399,0.455875,7.172565
0.294814,0.424174,0.684013,0.841674,9.561897
0.229589,0.229271,0.311074,0.869792,8.100520
0.820950,0.502827,0.069000,0.450339,6.834961
0.374282,0.059644,0.740019,0.110444,6.155404
0.630853,0.226720,0.250827,0.807280,8.065892
0.995778,0.198443,0.498297,0.805457,9.109383
0.409328,0.316891,0.655171,0.154553,6.626832
0.397174,0.769900,0.332099,0.773719,9.028148
0.603023,0.147358,0.797146,0.581968,8.617050
0.919541,0.165958,0.202870,0.184122,5.596558
0.434012,0.730403,0.169448,0.273778,6.498275
0.510378,0.145953,0.266979,0.231178,5.527934
0.830757,0.110584,0.283085,0.010745,4.944159
0.263313,0.839052,0.255473,0.221395,6.593415
0.438202,0.514768,0.246245,0.776109,8.310910
0.761751,0.093063,0.885399,0.645570,9.186352
0.201728,0.415423,0.146438,0.511957,6.519718
0.465224,0.901855,0.178103,0.164517,6.461309
0.451249,0.565376,0.049625,0.270414,5.812534
0.402911,0.159851,0.793176,0.071688,6.388895
0.712551,0.104060,0.127698,0.593221,6.676648
0.480690,0.068043,0.294006,0.691511,7.264837
0.597303,0.629247,0.008507,0.195352,5.662728
0.064142,0.361904,0.139404,0.576035,6.510302
0.634793,0.622415,0.722392,0.252223,8.055689
0.070235,0.311851,0.212367,0.964200,8.187836
0.237518,0.720658,0.772375,0.315295,8.257140
0.045040,0.965876,0.393908,0.637733,8.709446
0.232208,0.729268,0.019256,0.431343,6.473885
0.252915,0.105417,0.033380,0.557784,5.795024
0.235910,0.043146,0.722725,0.834797,8.829566
0.274277,0.573695,0.118413,0.643225,7.349805
0.128104,0.260047,0.231177,0.751735,7.348666
0.379211,0.838659,0.932158,0.935513,11.595053
0.059688,0.246158,0.082873,0.186923,4.548315
0.457016,0.223919,0.307420,0.716632,7.693642
0.598502,0.452574,0.384473,0.324647,6.955657
0.255454,0.696613,0.069182,0.140449,5.418021
0.921797,0.821336,0.394994,0.657254,9.378465
0.493109,0.620395,0.454718,0.944936,9.877797
0.441912,0.729960,0.941617,0.286958,8.874513
0.016068,0.886651,0.670097,0.357818,8.230932
0.936308,0.966211,0.902008,0.399268,10.171824
0.935061,0.815254,0.229380,0.895206,9.834533
0.741466,0.696997,0.593724,0.978775,10.831730
0.030214,0.072720,0.083757,0.873607,6.921350
0.267111,0.526015,0.165844,0.904059,8.432910
0.545592,0.807914,0.857398,0.608478,10.167528
0.453838,0.241479,0.942563,0.412635,8.415027
0.684580,0.815410,0.415973,0.090959,6.927153
0.847092,0.171164,0.401364,0.834410,8.731153
0.111650,0.367884,0.143073,0.102453,4.686452
0.141111,0.800543,0.287302,0.199558,6.402336
0.064894,0.380163,0.455001,0.874228,8.687135
0.219417,0.017030,0.923509,0.736356,8.969428
0.265972,0.888044,0.023715,0.715511,7.975252
0.796413,0.149327,0.014093,0.903698,7.752137
0.453597,0.388176,0.093675,0.322239,5.799932
0.826352,0.354444,0.224135,0.755288,8.228798
0.615693,0.619395,0.320249,0.478932,7.730960
0.134394,0.123298,0.070766,0.234285,4.530427
0.731904,0.609936,0.581208,0.354862,8.114847
0.753881,0.239226,0.776731,0.586955,8.910345
0.234366,0.525467,0.539438,0.379554,7.421830
0.035921,0.662293,0.973589,0.898828,10.876587
0.262616,0.255273,0.641515,0.631602,8.224113
0.540445,0.393186,0.792759,0.914307,10.362319
0.101027,0.218989,0.975368,0.288016,7.617173
0.630581,0.697531,0.279097,0.686566,8.609198
0.891672,0.181176,0.130589,0.743529,7.619904
0.042723,0.664994,0.172873,0.756527,7.917439
0.591552,0.219678,0.171784,0.356019,5.970338
0.289143,0.006926,0.116783,0.806520,6.879420
0.661099,0.920489,0.734057,0.568416,9.977913
0.305805,0.408244,0.229609,0.076283,5.116250
0.814310,0.449952,0.883779,0.581410,9.691192
0.752328,0.563156,0.124852,0.673718,7.948066
0.514241,0.702721,0.046029,0.978498,8.971760
0.470703,0.298455,0.564463,0.390793,7.324177
0.175602,0.872113,0.152884,0.330246,6.699464
0.268618,0.752113,0.348699,0.186884,6.566479
0.874098,0.209291,0.572401,0.416013,7.673934
0.885010,0.002940,0.884942,0.639778,9.104828
0.695717,0.825432,0.138062,0.658569,8.395043
0.372815,0.857111,0.734138,0.082896,7.621033
0.325314,0.044064,0.569026,0.195016,5.900582
0.263950,0.058587,0.363110,0.011221,4.515335
0.024166,0.269532,0.570829,0.989303,9.232927
0.194123,0.310393,0.803008,0.054167,6.440603
0.624140,0.665290,0.915633,0.919193,11.378388
0.133348,0.498269,0.305016,0.033138,5.177486
0.637666,0.278158,0.478716,0.271919,6.717806
0.063514,0.590896,0.137566,0.164599,5.316400
0.505972,0.284098,0.173211,0.133820,5.129081
0.449704,0.770622,0.295044,0.309538,7.114231
0.722256,0.954630,0.354291,0.235649,7.636988
0.171180,0.520537,0.367623,0.229661,6.233768
0.499359,0.165915,0.083780,0.549234,6.279465
0.817009,0.865404,0.773013,0.435363,9.608308
0.474809,0.394773,0.242766,0.205572,5.814939
0.171239,0.125988,0.737703,0.100217,6.037190
0.512037,0.619183,0.578433,0.582794,8.816880
0.081702,0.781535,0.682220,0.891391,10.256998
0.490237,0.898380,0.722451,0.786010,10.598389
0.145204,0.010533,0.333512,0.819012,7.442854
0.696192,0.373889,0.907110,0.202459,7.975139
0.866254,0.803414,0.653224,0.609560,9.870993
0.457504,0.750101,0.234370,0.697828,8.452129
0.593580,0.128586,0.681037,0.698783,8.688997
0.604347,0.149791,0.219085,0.183497,5.295172
0.317916,0.748643,0.984137,0.405565,9.389873
0.272613,0.564125,0.802788,0.960212,10.650073
0.112615,0.213983,0.340878,0.838303,7.916429
0.904000,0.176192,0.113560,0.826550,7.903267
0.411739,0.250788,0.774143,0.866714,9.702602
0.478164,0.658090,0.439531,0.661399,8.758533
0.106385,0.538405,0.819584,0.748466,9.635811
0.561326,0.360944,0.120255,0.815319,7.905254
0.860335,0.648611,0.038137,0.911282,8.917099
0.342915,0.175858,0.864821,0.585501,8.631099
0.659360,0.468668,0.969529,0.936079,11.249599
0.425948,0.749251,0.074459,0.775962,8.251676
0.869161,0.376699,0.555864,0.329760,7.609194
0.739990,0.618827,0.796248,0.888574,10.920686
0.075588,0.780149,0.910779,0.783908,10.503853
0.698207,0.871151,0.016060,0.440881,7.252214
0.857611,0.885087,0.096679,0.252550,6.928021
0.103679,0.691147,0.433513,0.198184,6.579250
0.951316,0.954933,0.504137,0.631396,9.899175
0.213159,0.826819,0.495868,0.003757,6.369429
0.363293,0.083949,0.263738,0.937178,8.071116
0.811158,0.348164,0.255420,0.790238,8.434697
0.148818,0.647201,0.343493,0.068118,5.746169
0.198074,0.747740,0.474858,0.598627,8.512636
