0.625793,0.093405,8.349472
0.152605,0.324586,6.692086
0.486806,0.183246,7.817030
0.064381,0.670398,9.509141
0.864507,0.716418,8.446185
0.263992,0.954017,8.381230
0.957345,0.228796,7.814720
0.948159,0.881456,8.738944
0.209416,0.050964,8.978178
0.969066,0.256865,5.660471
0.847563,0.830230,11.229695
0.863710,0.941701,10.646715
0.699396,0.792802,6.394543
0.860423,0.702681,7.633426
0.053518,0.773186,6.072085
0.615448,0.005835,5.656866
0.277335,0.049667,7.200700
0.133389,0.928364,7.519443
0.806618,0.252522,6.675824
0.361547,0.248806,6.757712
0.143201,0.596692,5.183019
0.463524,0.404541,5.486315
0.517604,0.385105,7.517783
0.616297,0.033764,5.956568
0.049270,0.441276,8.509397
0.044286,0.705166,6.281846
0.640833,0.885912,9.976385
0.020429,0.827605,8.624176
0.424268,0.349597,6.383747
0.852236,0.126452,8.379522
0.704680,0.922656,9.736871
0.586671,0.671241,5.883701
0.328475,0.978884,9.290762
0.940710,0.870080,10.571914
0.601027,0.751507,8.170337
0.370322,0.778746,9.275263
0.940820,0.749301,11.823917
0.822279,0.142217,7.890329
0.082374,0.175123,6.692692
0.108010,0.962326,5.495264
0.881568,0.652436,8.604806
0.321487,0.066994,9.053042
0.977514,0.938845,7.926982
0.723960,0.136798,5.861254
0.953099,0.158288,10.303882
0.363374,0.024243,4.833375
0.485921,0.008111,7.987646
0.076207,0.844647,8.545743
0.163616,0.710929,10.030263
0.649867,0.846017,9.123996
0.037803,0.198620,4.652260
0.873809,0.326596,5.935988
0.970013,0.846538,9.672884
0.841776,0.356062,6.283720
0.482338,0.893066,7.030752
0.843083,0.613281,9.799731
0.243573,0.496998,8.266376
0.643587,0.475418,8.237216
0.258262,0.924690,8.747007
0.369318,0.171208,5.323289
0.190223,0.521463,8.473278
0.836248,0.050718,6.791263
0.169342,0.009878,7.648183
0.031166,0.158264,7.940839
0.278818,0.689099,6.983092
0.894340,0.476720,5.458124
0.978522,0.750628,8.084162
0.883756,0.992992,8.038704
0.581520,0.376410,9.214458
0.812733,0.066756,6.719680
0.196405,0.021656,7.064061
0.735980,0.741732,6.891466
0.585780,0.935706,8.909874
0.421370,0.924114,8.003364
0.658478,0.740764,9.433190
0.200968,0.471876,5.377722
0.318442,0.739939,9.785363
0.874393,0.228710,6.533196
0.934821,0.382533,9.763186
0.635586,0.625312,8.489515
0.491042,0.005891,4.138210
0.031225,0.564387,9.010883
0.706049,0.783960,9.494000
0.781569,0.223920,9.716582
0.152570,0.227200,6.866235
0.444438,0.030940,7.024726
0.327179,0.460904,7.269019
0.243175,0.690932,9.055456
0.225853,0.795643,6.099859
0.831993,0.866619,6.972260
0.090159,0.795249,6.743917
0.679925,0.074343,7.242640
0.472749,0.669625,6.317006
0.033701,0.016340,7.154074
0.498727,0.030758,7.249451
0.326889,0.416893,8.175816
0.730104,0.725392,8.821532
0.478452,0.567167,9.622730
0.059240,0.045697,9.192315
0.276446,0.380583,9.122669
0.999999,0.787324,9.689276
0.129779,0.729383,6.081734
0.464592,0.612692,6.024209
0.507161,0.777951,8.474874
0.992116,0.650654,7.764477
0.520977,0.743663,8.810556
0.893976,0.331167,7.079257
0.516125,0.000273,5.891634
0.698535,0.759041,9.240519
0.021962,0.163075,9.101185
0.316547,0.874334,11.118157
0.147387,0.788242,9.223758
0.808912,0.199696,7.346430
0.386050,0.614440,7.505559
0.495417,0.451887,8.798922
0.027765,0.571941,7.147448
0.202734,0.894346,9.089891
0.652873,0.378760,8.817162
0.660900,0.763636,7.573884
0.139260,0.449218,8.334316
0.012340,0.108201,5.235130
0.617843,0.838030,9.412032
0.109770,0.032454,7.493676
0.927131,0.679819,8.038233
0.576048,0.754828,7.924261
0.784174,0.767049,7.280703
0.133032,0.698534,7.418580
0.682388,0.603495,8.419224
0.390114,0.466327,8.964328
0.095706,0.743679,6.734389
0.616477,0.201546,5.624535
0.903003,0.283904,8.626148
0.033849,0.153231,6.007674
0.059151,0.543319,8.155545
0.549072,0.678702,7.967794
0.533942,0.807753,7.315407
0.838146,0.647798,6.657341
0.393328,0.848181,8.966975
0.678463,0.387671,7.825456
0.292961,0.816688,7.190029
0.757429,0.893900,11.647434
0.521986,0.359972,5.418819
0.313421,0.694618,6.907513
0.927552,0.269780,6.498953
0.495242,0.547499,8.207094
0.555618,0.482759,7.559998
0.020976,0.402205,8.979681
0.407497,0.633946,9.328608
0.073905,0.224142,8.318297
0.819321,0.142904,5.876430
0.036195,0.479288,5.726091
0.020993,0.652431,8.590213
0.532578,0.830600,6.807959
0.032029,0.498958,7.159851
0.082825,0.118953,6.710504
0.016303,0.737982,10.091690
0.837415,0.372576,6.277962
0.132777,0.478179,8.916663
0.115828,0.567442,7.697375
0.287659,0.815764,8.371985
0.804764,0.747190,7.828433
0.062630,0.060260,7.920663
0.827327,0.267456,10.702977
0.692849,0.748670,10.246456
0.888086,0.340040,7.663632
0.739390,0.650182,6.531466
0.787369,0.156352,7.530252
0.938851,0.106938,7.876120
0.642836,0.828431,11.017180
0.884416,0.646896,8.374132
0.656031,0.861698,8.886021
0.473070,0.537661,7.981050
0.856254,0.743335,9.546157
0.345165,0.889705,10.449834
0.141945,0.558268,7.421972
0.746990,0.193129,7.210449
0.280266,0.514442,8.454204
0.845315,0.181477,6.730533
0.339744,0.809654,7.842947
0.921142,0.659731,8.938142
0.527516,0.347198,9.349669
0.974421,0.111386,8.219541
0.992101,0.085143,7.054895
0.258082,0.491061,9.768199
0.185013,0.198741,9.829862
0.226797,0.521697,10.393924
0.805561,0.421950,7.359944
0.987723,0.795073,9.271882
0.327327,0.081288,6.798514
0.389059,0.814013,7.948494
0.462133,0.853248,10.175494
0.959097,0.062134,8.057983
0.657513,0.086632,7.287006
0.828790,0.742081,7.228336
0.804180,0.796881,11.019585
0.208704,0.968352,10.721051
0.947346,0.870547,9.843830
0.926820,0.876280,10.897111
0.268601,0.589611,7.641963
0.822368,0.014773,7.008356
0.408053,0.426447,7.049728
0.879701,0.485764,6.973466
0.916925,0.586239,7.924082
0.408902,0.538846,9.222497
0.126888,0.219987,6.122759
0.935160,0.472649,10.448020
0.470956,0.865606,8.044630
0.898019,0.729021,7.278103
0.508431,0.424982,7.214404
0.826180,0.626004,7.409549
0.533706,0.912203,6.290512
0.090014,0.026862,4.864406
0.701823,0.886496,6.823309
0.776865,0.592169,8.551538
0.076194,0.365869,6.678063
0.704544,0.642699,11.869885
0.474360,0.857726,6.297014
0.838782,0.719709,8.388273
0.934682,0.636866,7.842784
0.747482,0.924430,11.834814
0.555434,0.541429,7.769880
0.754791,0.936446,11.870584
0.788721,0.129737,7.661964
0.551681,0.836860,9.762325
0.649611,0.274943,11.115085
0.521933,0.304660,7.513713
0.909682,0.034461,5.610336
0.304818,0.950504,7.870054
0.293745,0.190346,5.198298
0.634851,0.169969,7.892575
0.824140,0.261459,7.401537
0.066145,0.050229,5.683276
0.775123,0.819042,7.958275
0.211589,0.991249,7.571357
0.514528,0.967292,8.468356
0.013238,0.616266,5.934758
0.122078,0.921495,6.495574
0.762500,0.487025,6.729788
0.635594,0.640910,10.077064
0.024793,0.422885,9.137197
0.560641,0.425362,5.962155
0.852341,0.042243,8.776138
0.462794,0.889199,10.668338
0.269140,0.567064,8.314291
0.094892,0.636533,7.320124
0.313625,0.510399,9.709893
0.949886,0.419002,8.991248
0.132085,0.408159,4.550809
0.765840,0.263326,6.061637
0.690497,0.454239,5.524932
0.540375,0.395016,6.449722
0.160138,0.429729,4.934591
0.920916,0.247943,8.685935
0.178966,0.885169,10.530592
0.598862,0.391622,6.716951
0.967293,0.352805,8.948004
0.270716,0.827731,7.443908
0.048697,0.833999,7.849645
0.054475,0.694909,6.554002
0.674495,0.663840,8.414109
0.594251,0.634178,6.745014
0.295936,0.619047,9.058018
0.398649,0.814570,8.851576
0.841939,0.851761,10.772710
0.883112,0.316195,8.823632
0.613135,0.548613,10.556308
0.729386,0.347680,9.828693
0.010113,0.632542,7.852442
0.164198,0.102623,5.498830
0.475719,0.745165,6.944093
0.803703,0.887607,7.530934
0.580487,0.410856,6.201653
0.633741,0.954529,12.256504
0.421594,0.926562,9.261457
0.482666,0.863345,7.968744
0.880635,0.274626,6.234499
0.496232,0.965632,7.686130
0.507967,0.672188,6.187166
0.752191,0.554126,7.000531
0.271154,0.358576,6.250827
0.995848,0.222457,6.957670
0.482363,0.325977,7.571288
0.775647,0.268369,5.293637
0.952280,0.240979,8.611319
0.853992,0.030093,7.951483
0.770700,0.236806,9.010130
0.296752,0.015023,5.140909
0.916334,0.356687,6.018815
0.164651,0.403310,5.839202
0.827194,0.271067,6.491530
0.886436,0.398832,6.807249
0.639833,0.925072,9.039889
0.819987,0.948991,7.334798
0.909253,0.703093,9.810262
0.944493,0.025534,8.621157
0.507220,0.937059,7.912314
0.812366,0.558302,6.459990
0.470323,0.974606,8.763231
0.335811,0.813736,8.662207
0.919359,0.302357,8.075904
0.643619,0.236887,7.094575
0.567960,0.249492,6.804140
0.528251,0.649440,9.047179
0.602974,0.155624,8.478181
0.831352,0.502852,8.010895
0.740950,0.966836,9.965822
0.118667,0.341971,7.304763
0.587929,0.785217,7.751257
0.954584,0.639984,9.005277
0.298509,0.047070,6.593026
0.549436,0.915182,6.109129
0.699686,0.770570,11.803888
0.238533,0.808926,9.155511
0.755357,0.752956,7.715424
0.475574,0.837059,11.920065
0.407566,0.792038,7.015995
0.481959,0.058403,7.813432
0.182356,0.627860,9.145020
0.954767,0.820396,11.085315
0.932205,0.748092,10.659756
0.639911,0.831638,6.313386
0.053485,0.121097,3.508556
0.293021,0.847349,11.623250
0.326982,0.433115,7.556048
0.346056,0.979198,11.607701
0.970003,0.120096,8.547896
0.588849,0.197650,7.374083
0.012162,0.416515,9.008312
0.853305,0.330005,6.368119
0.365667,0.052621,8.497605
0.183578,0.916238,9.620189
0.458022,0.825820,8.358530
0.630996,0.077851,6.711281
0.852848,0.594417,11.022847
0.390833,0.750482,8.725600
0.109880,0.912179,7.812222
0.443185,0.828316,7.267594
0.332730,0.062882,5.854152
0.515502,0.521656,7.784626
0.807883,0.247228,10.527192
0.412166,0.219564,8.846899
0.200143,0.838899,7.445159
0.525175,0.709901,11.354476
0.062908,0.978892,7.916787
0.874705,0.067862,5.338906
0.054876,0.130995,7.172565
0.294814,0.424174,9.561897
0.229589,0.229271,8.100520
0.820950,0.502827,6.834961
0.374282,0.059644,6.155404
0.630853,0.226720,8.065892
0.995778,0.198443,9.109383
0.409328,0.316891,6.626832
0.397174,0.769900,9.028148
0.603023,0.147358,8.617050
0.919541,0.165958,5.596558
0.434012,0.730403,6.498275
0.510378,0.145953,5.527934
0.830757,0.110584,4.944159
0.263313,0.839052,6.593415
0.438202,0.514768,8.310910
0.761751,0.093063,9.186352
0.201728,0.415423,6.519718
0.465224,0.901855,6.461309
0.451249,0.565376,5.812534
0.402911,0.159851,6.388895
0.712551,0.104060,6.676648
0.480690,0.068043,7.264837
0.597303,0.629247,5.662728
0.064142,0.361904,6.510302
0.634793,0.622415,8.055689
0.070235,0.311851,8.187836
0.237518,0.720658,8.257140
0.045040,0.965876,8.709446
0.232208,0.729268,6.473885
0.252915,0.105417,5.795024
0.235910,0.043146,8.829566
0.274277,0.573695,7.349805
0.128104,0.260047,7.348666
0.379211,0.838659,11.595053
0.059688,0.246158,4.548315
0.457016,0.223919,7.693642
0.598502,0.452574,6.955657
0.255454,0.696613,5.418021
0.921797,0.821336,9.378465
0.493109,0.620395,9.877797
0.441912,0.729960,8.874513
0.016068,0.886651,8.230932
0.936308,0.966211,10.171824
0.935061,0.815254,9.834533
0.741466,0.696997,10.831730
0.030214,0.072720,6.921350
0.267111,0.526015,8.432910
0.545592,0.807914,10.167528
0.453838,0.241479,8.415027
0.684580,0.815410,6.927153
0.847092,0.171164,8.731153
0.111650,0.367884,4.686452
0.141111,0.800543,6.402336
0.064894,0.380163,8.687135
0.219417,0.017030,8.969428
0.265972,0.888044,7.975252
0.796413,0.149327,7.752137
0.453597,0.388176,5.799932
0.826352,0.354444,8.228798
0.615693,0.619395,7.730960
0.134394,0.123298,4.530427
0.731904,0.609936,8.114847
0.753881,0.239226,8.910345
0.234366,0.525467,7.421830
0.035921,0.662293,10.876587
0.262616,0.255273,8.224113
0.540445,0.393186,10.362319
0.101027,0.218989,7.617173
0.630581,0.697531,8.609198
0.891672,0.181176,7.619904
0.042723,0.664994,7.917439
0.591552,0.219678,5.970338
0.289143,0.006926,6.879420
0.661099,0.920489,9.977913
0.305805,0.408244,5.116250
0.814310,0.449952,9.691192
0.752328,0.563156,7.948066
0.514241,0.702721,8.971760
0.470703,0.298455,7.324177
0.175602,0.872113,6.699464
0.268618,0.752113,6.566479
0.874098,0.209291,7.673934
0.885010,0.002940,9.104828
0.695717,0.825432,8.395043
0.372815,0.857111,7.621033
0.325314,0.044064,5.900582
0.263950,0.058587,4.515335
0.024166,0.269532,9.232927
0.194123,0.310393,6.440603
0.624140,0.665290,11.378388
0.133348,0.498269,5.177486
0.637666,0.278158,6.717806
0.063514,0.590896,5.316400
0.505972,0.284098,5.129081
0.449704,0.770622,7.114231
0.722256,0.954630,7.636988
0.171180,0.520537,6.233768
0.499359,0.165915,6.279465
0.817009,0.865404,9.608308
0.474809,0.394773,5.814939
0.171239,0.125988,6.037190
0.512037,0.619183,8.816880
0.081702,0.781535,10.256998
0.490237,0.898380,10.598389
0.145204,0.010533,7.442854
0.696192,0.373889,7.975139
0.866254,0.803414,9.870993
0.457504,0.750101,8.452129
0.593580,0.128586,8.688997
0.604347,0.149791,5.295172
0.317916,0.748643,9.389873
0.272613,0.564125,10.650073
0.112615,0.213983,7.916429
0.904000,0.176192,7.903267
0.411739,0.250788,9.702602
0.478164,0.658090,8.758533
0.106385,0.538405,9.635811
0.561326,0.360944,7.905254
0.860335,0.648611,8.917099
0.342915,0.175858,8.631099
0.659360,0.468668,11.249599
0.425948,0.749251,8.251676
0.869161,0.376699,7.609194
0.739990,0.618827,10.920686
0.075588,0.780149,10.503853
0.698207,0.871151,7.252214
0.857611,0.885087,6.928021
0.103679,0.691147,6.579250
0.951316,0.954933,9.899175
0.213159,0.826819,6.369429
0.363293,0.083949,8.071116
0.811158,0.348164,8.434697
0.148818,0.647201,5.746169
0.198074,0.747740,8.512636
0.539290,0.281537,7.191859
0.118289,0.919130,7.058319
0.069549,0.326623,6.136950
0.660693,0.933641,9.899807
0.351579,0.178173,7.137408
0.849585,0.949874,8.441766
0.806201,0.978287,10.004083
0.043633,0.842648,7.136814
0.623229,0.066027,7.917965
0.623364,0.110924,7.286745
0.283660,0.970131,5.836429
0.454973,0.602077,8.348714
0.178027,0.800008,10.602159
0.105019,0.082542,4.646452
0.037233,0.096019,6.951665
0.280092,0.089693,7.954055
0.528770,0.291487,10.320083
0.975523,0.852233,12.202082
0.708829,0.831438,9.170670
0.872624,0.387471,8.501998
0.761312,0.813899,7.586324
0.704195,0.835436,9.564159
0.324500,0.139316,9.518201
0.007241,0.020212,5.179255
0.237815,0.950014,11.359950
0.371985,0.344036,7.283607
0.227429,0.453246,8.541033
0.943031,0.950488,8.474637
0.302034,0.005685,8.781547
0.468899,0.691787,7.538393
0.017020,0.972930,6.255222
0.027307,0.865356,7.567029
0.947853,0.376420,10.580628
0.472991,0.883397,7.717864
0.458658,0.610519,7.121871
0.779896,0.493456,7.204873
0.592418,0.562089,8.474171
0.603595,0.997801,9.038928
0.386173,0.811691,9.732637
0.462386,0.757047,6.760211
0.481668,0.491757,5.025148
0.507212,0.795609,7.715900
0.947514,0.481238,7.646386
0.414592,0.001489,9.613379
0.662505,0.760743,9.480689
0.184988,0.825238,9.907853
0.966703,0.082953,7.577513
0.907902,0.362755,9.061376
0.565160,0.539283,8.913693
0.211038,0.229514,5.863311
0.822692,0.201265,7.809793
0.642369,0.552132,6.908080
0.467471,0.751448,7.456584
0.872660,0.337971,7.221565
0.253740,0.937752,8.110977
0.059335,0.552791,8.923396
0.383484,0.330296,6.625463
0.711423,0.144672,8.361212
0.244565,0.724818,8.812337
0.309406,0.646888,7.781575
0.642048,0.127609,8.088985
0.889706,0.925747,9.862090
0.913811,0.781477,11.116239
0.206043,0.370765,8.507096
0.818484,0.196356,8.815283
0.761901,0.928737,11.437201
0.544284,0.657866,8.424693
0.144166,0.813839,7.740982
0.456000,0.422217,8.924304
0.355643,0.622068,7.574008
0.318719,0.734887,7.922721
0.126627,0.928173,10.153807
0.202327,0.106115,8.199336
0.811797,0.095493,8.344616
0.381807,0.483695,9.440052
0.709980,0.896191,7.846555
0.746135,0.950017,7.695844
0.836175,0.358800,5.800142
0.580692,0.059803,9.753272
0.462777,0.702698,8.327856
0.518789,0.303547,8.240374
0.656839,0.367924,6.320044
0.478508,0.791997,9.743549
0.629066,0.139774,7.027189
0.456688,0.574886,7.641181
0.019371,0.919896,9.538418
0.632895,0.243102,7.890195
0.024546,0.451019,6.717997
0.836030,0.556791,5.300576
0.644253,0.290174,8.379167
0.163127,0.103409,6.298332
0.258956,0.234196,6.910604
0.454047,0.576650,10.479073
0.403372,0.689088,10.418793
0.466158,0.897200,11.569440
0.876156,0.164592,7.740495
0.922886,0.202871,7.641950
0.945491,0.232307,6.062499
0.725153,0.766514,8.921656
0.376340,0.629555,8.559740
0.575844,0.811417,8.350273
0.557403,0.256031,8.096904
0.291952,0.668427,9.149886
0.688988,0.125949,7.096600
0.177520,0.220895,8.649460
0.777105,0.837032,11.777223
0.980089,0.239682,6.172708
0.822953,0.513829,10.389553
0.664369,0.352315,5.819562
0.715320,0.413803,6.172292
0.143779,0.362200,9.555061
0.584164,0.376067,8.320951
0.705178,0.912431,6.137763
0.212991,0.917795,11.897021
0.350015,0.276305,7.765480
0.672451,0.735899,5.951425
0.977717,0.114854,4.559330
0.251723,0.440443,8.399132
0.424785,0.883517,11.118957
0.970097,0.902359,9.326615
0.242367,0.076947,5.030028
0.247204,0.453018,7.589405
0.308508,0.524331,7.050026
0.319151,0.349112,8.644870
0.679440,0.144749,7.941541
0.396311,0.364628,8.860549
0.322283,0.953671,7.226220
0.693680,0.879165,9.795419
0.934510,0.759620,10.281185
0.092272,0.051635,6.279869
0.256332,0.493213,7.299148
0.758078,0.966608,9.509668
0.470320,0.167695,9.740784
0.068782,0.535360,7.127419
0.432760,0.959752,6.127564
0.130965,0.889327,9.038697
0.256932,0.921530,10.036291
0.604588,0.086590,8.561487
0.995474,0.738457,9.354046
0.379647,0.196721,7.888316
0.588239,0.407944,6.356891
0.444234,0.957223,9.025796
0.849722,0.084643,6.313869
0.667075,0.926177,8.098793
0.994426,0.985488,10.099677
0.605667,0.757553,8.587005
0.488888,0.532934,9.953386
0.979737,0.481993,8.082058
0.102158,0.100752,7.016186
0.938048,0.963469,10.489490
0.961297,0.280176,7.857592
0.373360,0.664777,8.431146
0.993303,0.527202,7.237467
0.503172,0.479228,9.665411
0.984003,0.524260,6.865718
0.691596,0.604732,9.923128
0.365593,0.595734,8.000250
0.512528,0.713971,8.411753
0.247022,0.578622,7.251799
0.365871,0.203055,9.007141
0.658462,0.891673,6.408838
0.251662,0.359563,7.345831
0.421629,0.944043,7.550237
0.357875,0.550709,8.542940
0.218002,0.289612,4.675583
0.591385,0.534565,8.386886
0.965532,0.781550,7.291980
0.726031,0.386626,6.565721
0.640283,0.595155,7.178610
0.699235,0.674096,8.400103
0.579211,0.922650,6.123141
0.290629,0.517102,7.962275
0.397912,0.386784,8.314885
0.121123,0.608551,5.546823
0.127682,0.609161,9.746447
0.239381,0.754661,7.889452
0.007394,0.547892,6.142643
0.201520,0.498287,6.837179
0.594095,0.578696,7.489160
0.890090,0.614458,8.309083
0.230623,0.506973,5.663720
0.447952,0.594581,9.406714
0.889607,0.860409,8.339160
0.728546,0.957569,7.165396
0.813828,0.190838,6.294631
0.487174,0.987220,8.382578
0.181665,0.461041,7.244398
0.793196,0.581227,7.388552
0.621564,0.005689,7.017858
0.033525,0.567999,8.630577
0.918521,0.093055,7.933197
0.840463,0.659876,8.429100
0.346650,0.406727,10.041629
0.426532,0.063321,7.958292
0.720636,0.870963,8.287175
0.857502,0.566456,7.700003
0.469668,0.115932,6.374033
0.035271,0.273381,8.656835
0.400291,0.568943,8.524679
0.640175,0.511860,8.368559
0.613644,0.282084,11.104880
0.988981,0.351143,9.916995
0.862611,0.473014,8.249029
0.173515,0.796270,10.168664
0.720781,0.130454,6.011451
0.883471,0.883206,9.532562
0.247250,0.795023,9.911388
0.211810,0.344940,4.144610
0.680904,0.735793,8.172810
0.029694,0.966967,7.318432
0.084011,0.585250,8.906228
0.193820,0.997174,7.045697
0.668476,0.066541,6.491050
0.175165,0.146024,5.415408
0.150250,0.753226,9.446750
0.616852,0.455172,10.703579
0.293239,0.230995,5.922129
0.022404,0.644247,7.667154
0.312133,0.530003,8.900986
0.389247,0.504629,8.071750
0.247614,0.047661,7.694454
0.011940,0.323202,5.962786
0.806370,0.534446,5.843208
0.993005,0.705938,7.864776
0.053081,0.397259,7.620462
0.024908,0.248843,5.841443
0.180326,0.367282,7.363184
0.442343,0.593406,9.474631
0.478477,0.450944,8.475742
0.681984,0.371182,9.692195
0.687521,0.011551,5.154575
0.374167,0.128380,7.911254
0.467373,0.921172,7.239228
0.599624,0.440342,5.601583
0.930760,0.927595,9.803884
0.037163,0.899152,7.559954
0.025813,0.100794,6.473446
0.332580,0.725661,8.628323
0.800728,0.218536,8.234696
0.509516,0.586691,8.237863
0.514180,0.146615,8.158465
0.427048,0.042314,5.587689
0.873239,0.942107,9.270017
0.961364,0.584519,10.319033
0.584125,0.906009,10.135258
0.978521,0.145317,6.216933
0.869514,0.787450,8.145816
0.444888,0.336782,7.755599
0.725120,0.095289,8.665974
0.916147,0.848012,9.432094
0.443529,0.772375,11.078123
0.719460,0.009131,7.462312
0.190254,0.013743,5.445433
0.633355,0.396989,8.603255
0.188385,0.950967,10.662109
0.321711,0.208408,5.488935
0.087514,0.728918,5.835574
0.356319,0.862128,8.633283
0.443096,0.832475,7.511030
0.261062,0.967674,8.499427
0.602736,0.653470,7.508560
0.896998,0.042027,7.154977
0.423097,0.898701,8.403019
0.470760,0.330839,6.096281
0.312177,0.993529,7.980601
0.242746,0.463853,7.777555
0.309357,0.528462,4.413327
0.935369,0.730660,8.761434
0.760323,0.857811,8.176284
0.065804,0.805654,8.908268
0.510874,0.108650,6.416676
0.170409,0.270129,8.511592
0.809428,0.843570,7.140850
0.925220,0.094005,5.279358
0.782444,0.094448,5.778830
0.672105,0.359903,10.531379
0.135495,0.603502,6.571232
0.707515,0.243457,9.954443
0.318293,0.415804,7.224962
0.085614,0.476503,8.955675
0.928673,0.119656,9.061740
0.749545,0.356617,7.671741
0.672390,0.560925,7.069323
0.855715,0.455039,6.974469
0.177007,0.839499,9.588097
0.567316,0.349720,7.274306
0.378651,0.879352,6.501179
0.134837,0.913068,7.144139
0.167794,0.978294,6.243277
0.127176,0.499793,8.832750
0.283182,0.760539,8.923343
0.232641,0.856093,7.230271
0.434787,0.992882,7.606118
0.742717,0.368481,7.281633
0.608768,0.956922,9.584327
0.941935,0.586859,8.954690
0.935416,0.077787,7.351761
0.967157,0.003206,8.994787
0.054097,0.376207,8.483817
0.965329,0.943393,10.017440
0.263547,0.052582,9.237796
0.015591,0.754473,8.017558
0.611413,0.660080,10.961643
0.531363,0.339322,7.738517
0.688305,0.172120,10.150765
0.622912,0.015745,8.003697
0.715040,0.370568,7.006969
0.645140,0.288619,6.528086
0.661853,0.213217,8.911260
0.488889,0.376475,9.478867
0.265730,0.185972,8.631923
0.985869,0.439378,10.610766
0.916151,0.388630,10.627902
0.614871,0.301497,7.616502
0.953359,0.823479,9.806889
0.114169,0.133759,7.058328
0.417343,0.913726,9.487479
0.693093,0.343722,6.138305
0.341850,0.960542,8.358265
0.015132,0.372208,6.601518
0.408709,0.812331,7.243776
0.546382,0.747990,7.128627
0.395275,0.666719,9.151983
0.715168,0.014218,8.010450
0.214618,0.421301,8.101584
0.794538,0.430418,6.790040
0.406960,0.399806,5.856218
0.253141,0.397212,8.870810
0.356025,0.166259,10.286787
0.147342,0.622989,9.356829
0.400999,0.611871,9.049244
0.260592,0.378619,6.155475
0.073131,0.926819,9.397273
0.816356,0.398012,9.619034
0.728424,0.297993,7.862563
0.580693,0.174366,5.877106
0.572494,0.292010,8.354536
0.220723,0.071459,7.428657
0.854240,0.429224,10.397100
0.590322,0.972910,7.704619
0.226956,0.586176,5.336548
0.196073,0.853574,8.933671
0.638716,0.432183,5.782491
0.244759,0.862032,8.553716
0.725078,0.157368,8.032932
0.687739,0.057883,8.807546
0.570322,0.761428,9.874922
0.302600,0.092724,6.557374
0.636465,0.437783,8.403842
0.592059,0.989553,9.132106
0.686868,0.831072,9.829624
0.108454,0.415983,9.329955
0.687925,0.832264,10.176476
0.387856,0.786486,8.031919
0.188840,0.811167,7.379052
0.829162,0.707678,9.649320
0.513848,0.772605,7.502474
0.033082,0.339345,8.041848
0.255617,0.939916,8.088999
0.849962,0.848048,8.482740
0.071859,0.617158,5.987444
0.062957,0.079543,5.986948
0.891694,0.526645,9.111874
0.738113,0.381366,5.937782
0.458597,0.082324,6.883538
0.005507,0.093467,6.928951
0.817928,0.515416,9.048716
0.253749,0.724955,8.503865
0.371638,0.137495,10.192355
0.567585,0.890712,7.260678
0.847344,0.810018,6.953991
0.850232,0.541205,8.273402
0.234357,0.175296,9.209972
